Time,Bus,MessageID,Message,MessageLength
1580765506.9083734,1,407,e5fc640000046851,8
1580765506.9091744,1,408,e508000061ffe0ce,8
1580765506.9093711,1,576,e000100100100100,8
1580765506.909716,1,409,e50400a060ffb03a,8
1580765506.9102173,1,410,e5fe008060ff90f5,8
1580765506.9103887,1,578,e000100100100100,8
1580765506.9105933,1,411,e5e6330460029098,8
1580765506.9107602,0,705,08fef2fef9b70071,8
1580765506.9109504,1,579,e000100100100100,8
1580765506.9111202,1,412,e5f86402600060a8,8
1580765506.911479,1,580,e000100100100100,8
1580765506.9116693,1,413,e5083a6060ff109c,8
1580765506.9118435,1,581,e000100100100100,8
1580765506.9128428,1,583,e000100100100100,8
1580765506.9131906,1,416,e57fff68e8005b,7
1580765506.913373,1,584,e400010000000000,8
1580765506.9136822,1,417,e50009f20000018b,8
1580765506.9141273,1,418,e5793879387938a3,8
1580765506.9143782,1,419,e501fc0001fc008b,8
1580765506.9151244,1,436,e507f00000400ae3,8
1580765506.915371,1,437,e514b600001f3ac6,8
1580765506.9161317,1,438,e554e20000181406,8
1580765506.9168475,0,170,26ff26dd270026ec,8
1580765506.9177222,0,186,01dd20bc,4
1580765506.9181418,1,442,e52bd100001e0acc,8
1580765506.918367,1,443,e507fa00000000aa,8
1580765506.9211564,0,882,007f7f7f7f000000,8
1580765506.9220915,0,466,fd30fcc4ffb180f8,8
1580765506.9222445,0,740,8a00000075,5
1580765506.9243717,0,608,00004e003400836f,8
1580765506.9251485,0,464,0b4410000300013c,8
1580765506.9253721,0,610,000800021800008e,8
1580765506.9257088,0,643,0000000000008c,7
1580765506.9261909,0,742,fff800087fe0004e,8
1580765506.92682,0,170,26ea270526f026f7,8
1580765506.9271533,0,36,020201de420f80e0,8
1580765506.9273767,0,37,00020ffff000002d,8
1580765506.9277177,0,452,05861b083700c072,8
1580765506.927909,0,544,00000026,4
1580765506.9280982,0,562,263720335d47,6
1580765506.9283426,0,565,0000000a180a006b,8
1580765506.9301624,0,869,0000000014fd00,7
1580765506.9342184,0,836,000000000000004f,8
1580765506.9345639,0,1084,0000020000202000,8
1580765506.9350429,0,728,0002000000000000,8
1580765506.9362175,0,401,8d0031722764fe53,8
1580765506.936824,0,170,26f426ec26fd2700,8
1580765506.937157,0,37,00020ffff000002d,8
1580765506.9373705,0,180,00000000cd0c861b,8
1580765506.9376934,0,835,fdd563c000f50038,8
1580765506.9378624,0,552,fcf3001d,4
1580765506.9381871,0,550,4000100000000000,8
1580765506.9383729,0,426,0000000000b1,6
1580765506.9400942,0,1020,00001f0034007040,8
1580765506.941508,0,467,00b0360f020000d3,8
1580765506.942557,0,705,08fefcfefcb7007e,8
1580765506.9443777,0,608,00004a003400351d,8
1580765506.9461694,0,740,8e00000079,5
1580765506.947039,0,170,26ed26e726f426fc,8
1580765506.9476538,0,37,00020ffff000002d,8
1580765506.9480278,0,36,020201dd421080e0,8
1580765506.9481728,1,385,e62958f984f160bf,8
1580765506.94867,0,812,0000000000000037,8
1580765506.9489644,0,824,0000000000000000,8
1580765506.949162,1,387,e611900a00e90107,8
1580765507.1092248,1,408,e9180000e10020a3,8
1580765507.1094263,1,296,ef4230000898,6
1580765507.1096046,1,409,e90a00a0600060f5,8
1580765507.1099327,1,576,8000100100100100,8
1580765507.1101086,1,410,e90a000060ff5045,8
1580765507.1104586,1,577,8000100100100100,8
1580765507.1106265,1,411,e90a000260009089,8
1580765507.1109366,1,578,8000100100100100,8
1580765507.111121,1,412,e9f464026001d019,8
1580765507.1114674,1,579,8000100100100100,8
1580765507.1116524,1,413,e9f23a006001506c,8
1580765507.1119685,1,580,8000100100100100,8
1580765507.1121547,1,414,e9f80000e002309a,8
1580765507.1123712,1,581,8000100100100100,8
1580765507.1125405,0,466,fd30fcd1ffb48008,8
1580765507.112893,1,582,8000100100100100,8
1580765507.1136053,1,417,e90009f20000018f,8
1580765507.1139271,1,584,8400010000000000,8
1580765507.1143715,1,419,e901fc006b13ff0f,8
1580765507.1145437,0,956,0000000000800000,8
1580765507.115195,1,436,e907db0000003ec6,8
1580765507.115374,1,437,e9147200001ede29,8
1580765507.1156838,0,452,057b1b083700c067,8
1580765507.1159744,0,464,0b20100003000118,8
1580765507.1161523,1,438,e97ffc00000ffc2e,8
1580765507.11637,1,439,e9083c100000fcf9,8
1580765507.1169667,0,170,26c426cd26ca26db,8
1580765507.1175704,0,552,fd3c0067,4
1580765507.1177497,0,643,0000000000008c,7
1580765507.1180704,0,550,4000100000000000,8
1580765507.11842,1,443,e91544fd001e3354,8
1580765507.1243732,0,608,000018002bffce7a,8
1580765507.1253662,0,610,002800029800002e,8
1580765507.1262462,0,836,000000000000004f,8
1580765507.1268096,0,170,26cf26cd26c226da,8
1580765507.1270585,0,36,020101df420c80dd,8
1580765507.1272068,0,186,01df20be,4
1580765507.1275856,0,37,00020fffa00000dd,8
1580765507.1281462,0,401,a50025725364fe8b,8
1580765507.1291583,0,835,fd9a63c000f400fc,8
1580765507.1301851,0,869,0000000014fd00,7
1580765507.132004,0,467,00b0360f020000d3,8
1580765507.1330085,0,705,08ff08ff0ab8009b,8
1580765507.1368368,0,170,26ce26c726c726d4,8
1580765507.1371396,0,180,00000000f10c5912,8
1580765507.1377778,0,544,00000026,4
1580765507.1379347,0,562,77881884ae83,6
1580765507.138208,0,565,0000000a180a006b,8
1580765507.1383595,0,426,0000000000b1,6
1580765507.1384983,0,740,a600000091,5
1580765507.1391444,0,452,05791b083700c065,8
1580765507.140142,0,1020,00001f0034007040,8
1580765507.140434,0,743,7d04000000000072,8
1580765507.1411326,1,296,eec190000876,6
1580765507.1414356,1,352,0000081401fbe869,8
1580765507.1421847,1,353,803dae040008e0,7
1580765507.1441844,0,466,fd30fcc4ffb580fc,8
1580765507.1444569,0,608,0000000028ff7001,8
1580765507.1467934,0,170,26ca26bf26de26ca,8
1580765507.1475632,0,1279,3f00000200000000,8
1580765507.1478233,0,550,4000100000000000,8
1580765507.14806,0,800,0001fec4ef0100de,8
1580765507.14836,1,386,eafff8000000006c,8
1580765507.1484866,0,812,0000000000000037,8
1580765507.1487381,0,464,0b1a100003000112,8
1580765507.1489692,0,824,0000000000000000,8
1580765507.1491203,1,387,ea10160a80e9a1b0,8
1580765507.3253784,0,610,002800029800002e,8
1580765507.3268838,0,170,26a0269c26a626a4,8
1580765507.327134,0,37,00010fff0ffc0047,8
1580765507.327562,0,550,4000100000000000,8
1580765507.327831,0,452,056e1b083700c05a,8
1580765507.32809,0,36,020101df420d80de,8
1580765507.33016,0,740,be000000a9,5
1580765507.330361,0,869,0000000013fc00,7
1580765507.3323452,0,743,7d04000000000072,8
1580765507.3332207,1,296,ef41700008d7,6
1580765507.3333585,1,352,0000081405f9de61,8
1580765507.334183,1,353,803d3a0300086b,7
1580765507.334763,0,466,fd30fc2effb78068,8
1580765507.3367686,0,170,269d2691269726b0,8
1580765507.3370807,0,37,00010ffffffc0037,8
1580765507.3373578,0,180,00000000150c2c09,8
1580765507.3374834,0,552,fd560081,4
1580765507.3377147,0,186,01e020bf,4
1580765507.3379335,0,426,0000000000b1,6
1580765507.3381836,0,464,0af21000030001e9,8
1580765507.3400893,0,1020,00001f0033807030,8
1580765507.3412476,0,643,0000000000008c,7
1580765507.3422194,0,742,fff800087fe0004e,8
1580765507.3442113,0,401,c10018726464feab,8
1580765507.344463,0,608,00ffdb001dfee03f,8
1580765507.345958,0,865,0610000056361f6d,8
1580765507.3469377,0,170,269326852694269c,8
1580765507.3470807,1,291,010808008000bc,7
1580765507.347208,0,37,00010fffeffc0027,8
1580765507.3474863,0,562,c7d710d4feba,6
1580765507.3477325,0,565,0000000a180a006b,8
1580765507.3479679,0,36,020101dd420e80dd,8
1580765507.34808,1,385,ee112cf81408410a,8
1580765507.3482127,0,800,0001ffc4f00100e0,8
1580765507.348582,0,810,88b7,2
1580765507.3487034,0,829,0042,2
1580765507.3490624,0,812,0000000000000037,8
1580765507.3492045,1,387,ee0ebe0a60e9a13a,8
1580765507.485389,0,610,002800029800002e,8
1580765507.4869795,0,170,266c267826752678,8
1580765507.4871929,0,37,00010fffbffc00f7,8
1580765507.4874012,0,186,01da20b9,4
1580765507.4876015,0,426,0000000000b1,6
1580765507.4878163,0,36,020101d9420d80d8,8
1580765507.488174,0,401,d3000f726264feb2,8
1580765507.4901662,0,1020,00001f0034807040,8
1580765507.4923518,0,743,7d04000000000072,8
1580765507.4925787,0,452,05621b083700c04e,8
1580765507.4931428,1,296,ec41b0000814,6
1580765507.4935384,0,466,fd30fc09ffb98045,8
1580765507.4970844,0,170,266f26782674266a,8
1580765507.4979317,0,37,00010fffbffd00f8,8
1580765507.4987135,0,565,0000000a180a006b,8
1580765507.4990072,0,740,d2000000bd,5
1580765507.5002148,1,390,f157e4f28c014983,8
1580765507.500479,1,391,f12658f4c0ef6103,8
1580765507.5021515,1,394,f11190f7900841f5,8
1580765507.5034323,1,396,f10f460200fce1ba,8
1580765507.5037508,1,397,f126a8f4e0eff008,8
1580765507.5042481,1,398,f109880e80e9d060,8
1580765507.5052552,1,400,f106640000052821,8
1580765507.5054955,1,401,f1020000000468f9,8
1580765507.5062099,1,402,f10a140000865888,8
1580765507.5064318,1,403,f1fe000000844a59,8
1580765507.506991,0,170,266a266a26742673,8
1580765507.507239,1,404,f1f464340804486e,8
1580765507.5079262,0,36,020001da420a80d5,8
1580765507.5081284,1,406,f1062c0000064810,8
1580765507.5083764,1,407,f10805000084587a,8
1580765507.509221,1,408,f12200d06001f0d5,8
1580765507.5094268,1,576,a000100100100100,8
1580765507.5096252,1,409,f10c00b060fff09e,8
1580765507.5099807,1,577,a000100100100100,8
1580765507.51018,1,410,f10400066001706f,8
1580765507.5106056,1,411,f10a000260009091,8
1580765507.510973,1,579,a000100100100100,8
1580765507.5111866,1,412,f10464026000f050,8
1580765507.511382,1,580,a000100100100100,8
1580765507.5117567,1,413,f1f627c060ff4013,8
1580765507.5119517,1,581,a000100100100100,8
1580765507.5121458,1,414,f10800c060007030,8
1580765507.5127258,1,415,f10a00006001b0b4,8
1580765507.513201,0,835,fce463c000f00041,8
1580765507.513399,1,584,a400010000000000,8
1580765507.5136094,1,417,f10009f200000197,8
1580765507.5143769,1,419,f101fc0001fc0097,8
1580765507.5151742,1,436,f107a80008003398,8
1580765507.5153813,1,437,f108c300001ed76f,8
1580765507.5160465,0,452,055e1b083700c04a,8
1580765507.5162573,1,438,f13bcc00001d774b,8
1580765507.516495,1,439,f106e0127801092b,8
1580765507.5170617,0,170,266c266f266c2677,8
1580765507.5177073,0,37,00010fffbffd00f8,8
1580765507.5179935,0,186,01d920b8,4
1580765507.5182052,1,442,f12bf500001e5042,8
1580765507.5184247,1,443,f1131ffc011e989a,8
1580765507.5200417,0,764,8000000000000000,8
1580765507.5223837,0,740,d6000000c1,5
1580765507.5243764,0,743,7d04000000000072,8
1580765507.5245974,0,608,00ffe00014ffc622,8
1580765507.5262318,1,353,803cc2030008f2,7
1580765507.5269337,0,170,26642655266e2669,8
1580765507.527222,0,544,00000026,4
1580765507.5279777,0,36,020001db420a80d6,8
1580765507.5285463,0,464,0ac11000030001b8,8
1580765507.5302236,0,869,0000000013fc00,7
1580765507.5332756,0,643,0000000000008c,7
1580765507.5342302,0,742,fff800087fe0004e,8
1580765507.5344748,0,728,0002000000000000,8
1580765507.5347023,0,1059,00,1
1580765507.5363958,0,401,d9000c726464feb7,8
1580765507.537157,0,170,265f265f26622686,8
1580765507.5374432,0,180,00000000350bf4f0,8
1580765507.5377438,0,37,00010fffbffe00f9,8
1580765507.5380318,0,552,fd02002d,4
1580765507.538384,0,550,4000100000000000,8
1580765507.5385995,0,426,0000000000b1,6
1580765507.539753,0,452,055f1b083700c04b,8
1580765507.540035,0,865,0610000056361e6c,8
1580765507.5404012,0,1020,00001e8034007040,8
1580765507.5443773,0,608,00ffe40014ff78d8,8
1580765507.5449846,0,467,00b0360f0a0000db,8
1580765507.5453727,0,835,fcdb63c000f00038,8
1580765507.5456572,0,705,08ff20ff26b900d0,8
1580765507.546196,0,740,d8000000c3,5
1580765507.5473478,0,186,01db20ba,4
1580765507.54775,0,800,0001ffc4ef0100df,8
1580765507.5479732,0,36,020001da420b80d6,8
1580765507.5486987,0,824,0000000000000000,8
1580765507.5491788,1,387,f20d540a40e9b1c3,8
1580765507.712398,1,582,4000100100100100,8
1580765507.7127497,1,415,f50a00006002a0a9,8
1580765507.712921,1,583,4000100100100100,8
1580765507.7132301,1,416,f57fff68f8007b,7
1580765507.7133765,1,584,4400010000000000,8
1580765507.7136292,1,417,f50009f20000019b,8
1580765507.7143593,1,419,f501fc0001fc009b,8
1580765507.715184,1,436,f5078a0000002063,8
1580765507.7153628,1,437,f57ffc00000ffc39,8
1580765507.7157412,0,466,fd30fbcbffbe800b,8
1580765507.7168398,0,170,261d2633262e261b,8
1580765507.7170773,0,180,00000000550bbcd8,8
1580765507.717209,1,440,f50bda04000022c1,8
1580765507.7176414,1,352,0000081401eff368,8
1580765507.7177813,1,441,f5090df2095f0d34,8
1580765507.7179267,0,550,4000100000000000,8
1580765507.7181637,1,442,f52c1400001edbf1,8
1580765507.7183554,1,353,803c1901000847,7
1580765507.7185924,1,443,f512a9fb001ea936,8
1580765507.7189524,0,464,0a90100003000187,8
1580765507.7193553,0,1086,32302cd25c008000,8
1580765507.7243567,0,608,00ffd10008fff334,8
1580765507.7252364,0,643,0000000000008c,7
1580765507.7254794,0,610,002800029800002e,8
1580765507.7262352,0,742,fff800087fe0004e,8
1580765507.7268555,0,170,261e2615262d2623,8
1580765507.7269847,0,186,01d820b7,4
1580765507.7273552,0,37,00000fff0ffc0046,8
1580765507.727485,0,1063,0000000000000000,8
1580765507.7278268,0,36,020001da420a80d5,8
1580765507.7280772,0,452,054a1b083700c036,8
1580765507.7282133,0,401,f10000725764feb6,8
1580765507.7302132,0,869,0000000013fc00,7
1580765507.7329311,0,1556,29005e3000000f1b,8
1580765507.733182,0,865,0610000056361e6b,8
1580765507.7350905,0,467,00b0360f090000da,8
1580765507.7362044,0,705,08ff3aff3bb900ff,8
1580765507.7368293,0,170,261a2615262b2626,8
1580765507.7371058,0,180,00000000590bb6d6,8
1580765507.737357,0,37,00000fff0ffc0046,8
1580765507.73749,0,552,fc4c0076,4
1580765507.7377148,0,544,00000026,4
1580765507.7378561,0,562,576838648f24,6
1580765507.7381132,0,565,0000000a180a006b,8
1580765507.7384534,0,426,0000000000b1,6
1580765507.7385921,0,835,fcd463c000f00031,8
1580765507.7387307,0,740,f0000000db,5
1580765507.7403567,0,761,0000000000000000,8
1580765507.7404997,0,1020,00001f0034007028,8
1580765507.744357,0,608,00ffcc0006ff5f99,8
1580765507.7453568,0,1570,1200000000000000,8
1580765507.7469537,0,170,262826172621262f,8
1580765507.747089,1,291,010808008000bc,7
1580765507.7475483,0,466,fd30fbcdffbf800e,8
1580765507.7477975,0,550,4000100000000000,8
1580765507.7480452,0,36,020001d6420a80d1,8
1580765507.7481794,1,385,f6fff80000000077,8
1580765507.748526,0,800,0001ffc4e90100d9,8
1580765507.7486665,0,810,88b7,2
1580765507.7489188,0,812,0000000000000037,8
1580765507.749355,1,296,ec41500008b4,6
1580765507.7495873,1,388,f617a6018cfe29f4,8
1580765507.750129,1,389,f6122cf5ec07812b,8
1580765507.750329,0,836,000000000000004f,8
1580765507.7504816,1,390,f65810f46c0161af,8
1580765507.7511833,1,391,f6250cf4a0efc903,8
1580765507.7513568,1,392,f6096a10a0e9c053,8
1580765507.7514946,0,452,05461b083700c032,8
1580765507.7517457,0,464,0a8710000300017e,8
1580765507.7521133,1,393,f61232f8000811dd,8
1580765507.7523282,0,401,f3ffff725564fdb3,8
1580765507.7524621,1,394,f60d9e0ff0e988a4,8
1580765507.7528281,0,1264,1300000000000000,8
1580765507.7531075,1,395,f60be008e0ea3077,8
1580765507.753358,1,396,f60f0e0120fd7137,8
1580765507.754203,1,397,f6258ef480f0b85b,8
1580765507.7543566,1,398,f607d810e0ea387e,8
1580765507.755203,1,399,f6069010b0ea10de,8
1580765507.7553563,1,400,f60a64000005282a,8
1580765507.7554865,0,1572,1000411040404430,8
1580765507.75613,1,401,f600000000000090,8
1580765507.756453,1,402,f6061f0000865692,8
1580765507.7569354,0,170,262026122621262b,8
1580765507.7573566,1,404,f60664000006484b,8
1580765507.7574918,0,180,000000005d0babcf,8
1580765507.7576275,0,552,fc02002c,4
1580765507.757762,0,186,01da20b9,4
1580765507.7579885,0,643,0000000000008c,7
1580765507.758131,1,405,f6fc0000000428bc,8
1580765507.7583277,0,742,fff800087fe0004e,8
1580765507.7584574,1,406,f6d23300000448e6,8
1580765507.7591324,1,407,f606030000865277,8
1580765507.7594526,1,408,f60e0090600220b7,8
1580765507.7602031,1,409,f60000026001f0eb,8
1580765507.7603624,1,410,f60c000460fee0e7,8
1580765507.761202,1,411,f60600026000c0c2,8
1580765507.761356,1,576,6000100100100100,8
1580765507.761605,1,412,f60c6402600040ad,8
1580765507.7618499,1,577,6000100100100100,8
1580765507.7620986,1,413,f60c160060ff203d,8
1580765507.762234,0,740,f4000000df,5
1580765507.762368,1,578,6000100100100100,8
1580765507.7626207,1,414,f60c00c0600210db,8
1580765507.7631185,1,415,f60e00046001c0d1,8
1580765507.7633648,1,580,6000100100100100,8
1580765507.7636175,1,416,f67fff68f9007d,7
1580765507.76387,1,581,6000100100100100,8
1580765507.7641156,1,417,f60009f20000019c,8
1580765507.7648602,1,583,6000100100100100,8
1580765507.765107,1,419,f601fc006b1efa22,8
1580765507.7655911,1,436,f607850000401b9a,8
1580765507.766204,1,437,f67ffc00000ffc3a,8
1580765507.7663565,1,438,f63af700001d8487,8
1580765507.766828,0,170,261e2620261b2627,8
1580765507.767078,0,467,00b0360f050000d6,8
1580765507.7674332,0,37,00000fffdff90013,8
1580765507.767689,0,562,6273006f9a18,6
1580765507.7679532,0,565,0000000a180a006b,8
1580765507.768093,0,705,08ff40ff45ba0010,8
1580765507.7682338,1,441,f6091bf2005ef420,8
1580765507.7686107,0,1132,5a02000000000000,8
1580765507.7691424,1,443,f61289fb001ea917,8
1580765507.7701452,1,977,7b80808080808057,8
1580765507.7703562,1,978,7b80808080808058,8
1580765507.7711701,1,979,7b80808080808059,8
1580765507.7713964,1,1104,7f00007f4000009a,8
1580765507.775004,0,452,05461b083700c032,8
1580765507.7762027,0,401,f7fffd725164fdb1,8
1580765507.77686,0,170,26122612261b261a,8
1580765507.7771184,0,180,00000000610ba5cd,8
1580765507.7773564,0,37,00000fffdff90013,8
1580765507.7777016,0,552,fbd100fa,4
1580765507.7782502,0,550,4000100000000000,8
1580765507.7791154,0,466,fd30fbd4ffc08016,8
1580765507.7801795,0,743,7d04000000000072,8
1580765507.7811306,1,296,ea81200008c2,6
1580765507.7814305,1,352,0000081401e90675,8
1580765507.7821803,1,353,803bee0100081b,7
1580765507.7833264,0,464,0a79100003000170,8
1580765507.7843552,0,608,00ffc40001ffbae7,8
1580765507.7852175,0,882,007f7f7f7f000000,8
1580765507.7854614,0,1044,0000000000001700,8
1580765507.7861803,0,740,f6000000e1,5
1580765507.7870126,0,170,26112601261b2605,8
1580765507.787327,0,37,00000fffdff90013,8
1580765507.787459,0,186,01d720b6,4
1580765507.7877169,0,426,0000000000b1,6
1580765507.7879593,0,36,020001da420980d4,8
1580765507.789141,0,643,0000000000008c,7
1580765507.7902064,0,742,fff800087fe0004e,8
1580765507.7904592,0,1020,00001e0033807040,8
1580765507.7911808,0,830,1fff1180002300,7
1580765507.7914588,0,881,000000010000009c,8
1580765507.7968295,0,170,260525fe26122607,8
1580765507.7972407,0,37,00000fffcff90003,8
1580765507.7973776,1,385,f7fff80000000078,8
1580765507.797515,0,552,fbf00019,4
1580765507.79765,0,544,00000026,4
1580765507.7977912,0,562,6d7d087aa54b,6
1580765507.798045,0,565,0000000a180a006b,8
1580765507.7982032,1,386,f77592ec20ea8908,8
1580765507.798529,0,865,0610000056361e6c,8
1580765507.7987642,0,800,0001ffc4e80100d8,8
1580765507.798903,0,810,88b7,2
1580765507.799605,0,467,00b0360f050000d6,8
1580765507.799855,0,705,08ff40ff44ba000f,8
1580765507.8001132,1,390,f7580cf44c01517c,8
1580765507.8003278,0,401,f9fffc724d64fdae,8
1580765507.8004608,1,391,f724ccf480efd9b3,8
1580765507.8013563,1,393,f71250f86008014c,8
1580765507.8022034,1,394,f7114628f0e99072,8
1580765507.8023562,1,395,f70b880860ea30a0,8
1580765507.8032033,1,396,f70f000120fd813a,8
1580765507.8033564,1,397,f72550f460f0c80e,8
1580765507.804203,1,398,f707820f80ea0090,8
1580765507.8043604,1,399,f7063810a0ea288f,8
1580765507.804605,0,608,00ffc40000ffd602,8
1580765507.8051586,1,400,f706640000052827,8
1580765507.8056483,1,401,f700000000000091,8
1580765507.8059666,1,577,8000100100100100,8
1580765507.806115,1,402,f7061f0000865491,8
1580765507.806356,1,578,8000100100100100,8
1580765507.8066049,1,403,f7fa000000844a5b,8
1580765507.8068354,1,579,8000100100100100,8
1580765507.806952,0,170,260925fc26152604,8
1580765507.8082018,1,406,f7fa33000004480f,8
1580765507.8083546,1,582,8000100100100100,8
1580765507.8085976,1,407,f706030000865278,8
1580765507.8089082,1,583,8000100100100100,8
1580765507.8091536,1,408,f706006060022080,8
1580765507.8094518,1,584,8400010000000000,8
1580765507.8095846,1,409,f7f8000260023025,8
1580765507.8109994,0,466,fd30fbddffc0801f,8
1580765507.811169,1,412,f7046402600040a6,8
1580765507.8113658,1,413,f706130060ff2035,8
1580765507.812105,1,414,f7f000d06000702e,8
1580765507.8122358,0,743,7d04000000000072,8
1580765507.8123693,1,415,f70600006001c0c6,8
1580765507.813114,1,416,f77fff68fa007f,7
1580765507.8133543,1,296,ec4120000884,6
1580765507.8135846,1,417,f70009f20000019d,8
1580765507.8141172,1,418,f7793879387938b5,8
1580765507.8144312,1,419,f701fc0001fc009d,8
1580765507.8149886,0,464,0a6d100003000164,8
1580765507.81512,1,436,f707800000001b56,8
1580765507.8154306,1,437,f77ffc00000ffc3b,8
1580765507.8161044,1,438,f73acc00001d845d,8
1580765507.8163552,1,439,f705d413054104ed,8
1580765507.8168046,0,170,25fc260426062602,8
1580765507.8174832,0,552,fc460070,4
1580765507.8177142,0,186,01da20b9,4
1580765507.8181362,1,442,f72c0300001e767d,8
1580765507.818325,0,870,00004998000200,7
1580765507.8184562,1,443,f71269fa001ea9f7,8
1580765507.8212304,0,643,0000000000008c,7
1580765507.8221295,0,452,053f1b083700c02b,8
1580765507.8224301,0,742,fff800087fe0004e,8
1580765507.8227506,0,1649,1000000000002000,8
1580765507.8241923,0,401,fdfffa724664fda9,8
1580765507.824466,0,608,00ffbe0000ff5f85,8
1580765507.826786,0,170,25ff260e26052612,8
1580765507.8271303,0,37,00000fffbff900f3,8
1580765507.8273263,0,544,00000026,4
1580765507.82746,0,562,78881085b07f,6
1580765507.8276792,0,565,0000000a180a006b,8
1580765507.827929,0,36,020001d7420d80d5,8
1580765507.8303542,0,467,00b0360f030000d4,8
1580765507.8313546,0,705,08ff44ff4bba001a,8
1580765507.8332024,0,835,fcf063c000f0004d,8
1580765507.8340762,0,728,0002000000000000,8
1580765507.8343544,0,740,fc000000e7,5
1580765507.8367827,0,170,260126092602260b,8
1580765507.8371196,0,37,00000fffbffa00f4,8
1580765507.8373542,0,180,00000000690b8fbf,8
1580765507.8375368,0,552,fc7f00a9,4
1580765507.8379033,0,550,4000100000000000,8
1580765507.838134,0,426,0000000000b1,6
1580765507.840359,0,1020,00001e8035007040,8
1580765507.8425927,0,466,fd30fbe8ffc1802b,8
1580765507.844203,0,743,7d04000000000072,8
1580765507.8444588,0,608,00ffc1ffffffdf06,8
1580765507.8452306,1,296,ea81b0000852,6
1580765507.845358,0,610,002800029800002e,8
1580765507.8454854,1,352,0000081401ce64b8,8
1580765507.8457294,0,452,053c1b083700c028,8
1580765507.8459642,0,464,0a6510000300015c,8
1580765507.846877,0,170,25fe260425fb260f,8
1580765507.8475192,0,800,0001ffc4ea0100da,8
1580765507.8476548,0,810,88b7,2
1580765507.8478923,0,36,020001da420980d4,8
1580765507.8486612,0,824,0000000000000000,8
1580765507.8488023,0,829,0042,2
1580765507.8491433,1,387,f80b3c0a80eaa1e0,8
1580765507.9822507,0,742,fff800087fe0004e,8
1580765507.9843562,0,608,00ffc1fff8ffc2e2,8
1580765507.9868286,0,170,25d025d625d625cb,8
1580765507.9870749,0,452,052b1b083700c017,8
1580765507.987354,0,37,0fff0fff6ffe00b6,8
1580765507.987707,0,550,4000100000000000,8
1580765507.9879558,0,36,01ff01d8420980d0,8
1580765507.9881792,0,426,0000000000b1,6
1580765507.9884498,0,951,0000800000000008,8
1580765507.9890082,0,467,00b0360f060000d7,8
1580765507.9901805,0,705,08ff5eff5dbb0047,8
1580765507.9903615,0,836,000000000000004f,8
1580765507.9906626,0,1020,00001f8034007078,8
1580765507.9910784,0,865,0611000056361d6d,8
1580765507.9913557,0,830,1fff1180001f00,7
1580765507.9916034,0,881,0000fffa0000009c,8
1580765507.9923263,0,401,91fff1724264fd30,8
1580765507.9932284,0,835,fd3563c000f20095,8
1580765507.9954305,0,1568,10000000b0000400,8
1580765507.9968925,0,170,25ce25d125ce25c3,8
1580765507.9975424,0,37,0fff0fff5ffe00a6,8
1580765507.997831,0,186,01d720b6,4
1580765507.9979885,0,800,0001ffc4ec0100dc,8
1580765507.9992318,1,388,fb178801ccfe998b,8
1580765507.9994004,1,389,fb12b0f66c07691d,8
1580765508.0001757,1,390,fb57f4f4cc0119af,8
1580765508.0003617,1,391,fbfff80000000082,8
1580765508.001156,1,392,fb07a80ec0e9f0e2,8
1580765508.0023599,1,395,fb0a3008a0eae03b,8
1580765508.0031288,1,396,fb0ed20160fdd19f,8
1580765508.0034568,1,397,fb245cf420f0a8bd,8
1580765508.0041332,1,398,fb06340e80ea70b4,8
1580765508.004329,0,743,7d04000000000072,8
1580765508.0051599,1,400,fb04640000042828,8
1580765508.005804,1,576,2000100100100100,8
1580765508.006205,1,402,fb00000000000096,8
1580765508.0064826,1,577,2000100100100100,8
1580765508.0066307,1,403,fb0e000000844a73,8
1580765508.007104,1,404,fb08640000064852,8
1580765508.0072534,0,562,b8c800c5f06f,6
1580765508.0074184,1,579,2000100100100100,8
1580765508.0075788,0,37,0fff0fff5ffe00a6,8
1580765508.0079296,0,36,01ff01d9420780cf,8
1580765508.008206,1,406,fb042d0000064819,8
1580765508.0083637,1,581,2000100100100100,8
1580765508.0086582,1,407,fb0000000000009b,8
1580765508.0089645,1,582,2000100100100100,8
1580765508.0091627,1,408,fbf00000600000ec,8
1580765508.0093658,1,583,2000100100100100,8
1580765508.009631,1,409,fbfa00026002807b,8
1580765508.0099394,1,584,2400010000000000,8
1580765508.0101223,1,410,fb1400d06001e0c3,8
1580765508.0104642,1,411,fb0e00026000808f,8
1580765508.0106168,0,452,05291b083700c015,8
1580765508.0111706,1,412,fb046402600070da,8
1580765508.0113578,1,413,fb060b0060ff1021,8
1580765508.0121274,1,414,fbf800d060ff8049,8
1580765508.0124567,1,415,fbf2005060fe70b3,8
1580765508.0131168,1,416,fb7fff68fe0087,7
1580765508.013328,0,643,0000000000008c,7
1580765508.0134792,1,417,fb0009f2000001a1,8
1580765508.0141277,1,418,fb793879387938b9,8
1580765508.0151358,1,436,fb076f0000002755,8
1580765508.0153592,1,437,fb7ffc00000ffc3f,8
1580765508.016147,1,438,fb7ffc00000ffc40,8
1580765508.0168056,0,170,25c925c625ce25c3,8
1580765508.0170536,0,180,00000000890b5cac,8
1580765508.0171816,1,440,fb0bc90300002dc0,8
1580765508.0173538,1,441,fb095bf2001f093b,8
1580765508.0174844,0,37,0fff0fff4ffe0096,8
1580765508.0176985,0,552,fcee0018,4
